id,BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,EState_VSA2,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,PEOE_VSA10,PEOE_VSA14,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9,fr_COO,fr_COO2,EC1,EC2,EC3,EC4,EC5,EC6
C03087,128.6211125,5.125897658,3.588961869,3.588961869,2.333808238,2.333808238,1.191364341,0.665645109,5.969305288,12.32800135,159.0895433,1.363636364,2.0,2.454545455,-1.06,146.081,8.94,10.31334058,-0.784421296,4,0.0,5.969305288,0.0,12.84164325,19.88931523,11.87648502,26.18620207,9.589074368,33.83333333,1,1,0,1,0,0,0,0
C03090,242.2346535,6.31034907,3.78320743,5.313504174,2.906678107,4.146030898,2.291755336,1.085518514,38.96937942,0.0,229.0351384,1.357142857,1.928571429,2.285714286,-0.05,217.029,2.973905023,10.2989692,-4.597737308,9,24.53980033,7.822697123,0.0,0.0,0.0,7.822697123,24.53980033,13.8256584,35.24459562,0,0,0,1,0,0,0,0
C03112,635.9149141,11.77296337,7.561328355,8.610083145,5.707378112,6.812370618,5.332963073,2.656467285,47.81740647,36.28546232,373.0943709,1.36,2.04,2.6,-2.11,354.235,3.938717769,12.2001935,-1.296171499,11,23.15459378,11.93861058,0.0,18.41474778,12.17367523,35.51485498,36.72001934,19.17814874,76.56858072,2,2,0,1,0,0,0,0
C03150,452.814642,8.540912558,5.473691242,5.473691242,4.132950397,4.132950397,2.917654466,1.923139177,37.05386203,5.563451492,255.097548,1.444444444,2.166666667,2.722222222,-1.54,240.13,2.206113573,11.05058563,-1.184929138,7,17.77138427,0.0,0.0,6.066367069,6.066367069,5.907179729,24.53980033,4.736862954,51.2325,0,0,1,0,0,0,0,0
C03167,102.2574223,3.060660172,1.542752503,3.340356406,1.013925045,2.708441802,0.937111544,0.097095698,13.75767235,6.286160523,123.9925453,1.571428571,2.0,2.0,-0.18,118.992,5.82,9.694444444,-4.033757716,5,12.44807055,7.595762327,0.0,0.0,0.0,13.88192285,0.0,9.359585469,20.61111111,0,0,1,0,0,0,0,0
C03169,321.1481999,7.236382105,4.669939472,4.669939472,3.431204165,3.431204165,2.441329319,1.618401312,24.53980033,6.606881965,213.0869833,1.333333333,2.133333333,2.666666667,-1.08,200.109,1.842091562,9.677697468,-1.076198035,6,24.50874273,0.0,4.983978521,0.0,6.066367069,0.0,24.53980033,4.736862954,39.78814815,0,0,1,0,1,0,0,0
C03187,1122.912455,16.09866187,10.15111692,13.14200715,8.012199133,11.00863689,7.914541993,3.408510786,82.64301273,11.98427311,548.0808414,1.085714286,1.742857143,2.4,-1.3,522.123,6.724301321,12.15865169,-5.444269153,19,30.64376672,21.33513764,0.0,13.8474744,18.18111669,15.64539425,69.41002225,31.96194817,73.71582565,0,0,0,0,0,0,1,0
C03190,470.4986263,8.374556993,6.154221721,9.179963579,6.245289168,9.027570389,7.381188388,3.604116724,21.74936063,10.82998094,314.0684262,1.157894737,1.736842105,2.105263158,0.26,294.051,2.703229202,11.63394227,-5.053411242,9,0.0,15.64539425,20.7712116,36.01035185,0.0,15.64539425,46.13764286,17.9644751,25.08865154,0,0,0,0,1,0,0,0
C03194,20.85475297,2.27005561,1.65204574,1.65204574,1.084723626,1.084723626,0.341111516,0.0,0.0,6.103966388,75.06841391,2.0,2.2,2.2,-0.08,66.039,3.92,8.236111111,-0.337962963,2,0.0,0.0,0.0,6.9237372,6.544756406,0.0,13.02770359,0.0,14.83333333,0,0,0,1,0,0,0,0
C03198,277.6142639,5.609060905,3.308254105,3.308254105,2.332306348,2.332306348,1.442740942,0.799190167,12.07327168,11.31296333,168.0422587,1.25,1.75,2.166666667,-1.55,160.084,1.733155182,10.27215372,-1.522592593,4,5.749511833,5.969305288,12.13273414,17.69618563,0.0,5.969305288,6.103966388,4.794537184,39.33333333,1,1,1,0,0,0,0,0
C03205,606.2051148,11.39784925,9.773953646,9.773953646,9.267728245,9.267728245,8.506521861,7.19844631,0.0,29.1380139,330.2194948,1.125,1.916666667,2.666666667,-0.96,300.228,2.126222751,12.26477372,-0.29783266,3,6.606881965,0.0,19.42057893,79.60547054,12.33872767,11.56648989,65.21404738,9.589074368,52.33333333,0,0,1,0,0,0,0,0
C03219,49.509775,2.77005561,1.946232762,1.946232762,1.508558188,1.508558188,0.364809064,0.133333333,0.0,0.0,87.06841391,1.666666667,2.166666667,2.166666667,-0.53,78.05,3.47,7.806111111,0.356481482,2,0.0,0.0,13.8474744,5.917906046,6.21460058,6.21460058,13.8474744,0.0,16.33333333,0,0,0,1,0,0,0,0
C03227,430.827248,7.43042811,4.521964105,4.521964105,3.310405324,3.310405324,2.106023166,1.193170758,17.79439106,23.42117122,224.0797069,1.375,2.0,2.5625,-2.08,212.12,2.484272212,11.59814815,-1.269213908,6,11.79135266,5.969305288,6.066367069,12.13273414,11.98427311,17.43993651,12.46266245,4.794537184,51.16666667,1,1,0,0,0,1,0,0
C03272,1559.355868,33.91396133,24.38843853,24.38843853,18.28431901,18.28431901,12.99192008,8.865063649,167.2419584,13.01697727,1015.507362,0.571428571,1.028571429,1.557142857,-2.16,936.486,16.41945814,12.1542603,-2.084164813,26,67.08150471,175.031409,45.44866694,0.0,6.9237372,12.31727504,225.8045847,42.68944081,192.9711442,0,0,0,1,0,0,0,0
C03283,84.10749561,3.680739213,2.366235992,2.366235992,1.52208101,1.52208101,0.794868308,0.303033666,12.01114612,0.0,118.0742276,1.75,2.25,2.375,-0.61,108.056,2.543994039,9.908657407,-0.990324074,4,6.041840829,5.969305288,0.0,12.96557803,0.0,5.969305288,12.46266245,4.794537184,27.0,1,1,1,0,0,0,0,0
C03319,1122.912455,16.09866187,10.15111692,13.14200715,8.012199133,11.00863689,7.914541993,3.408510786,82.64301273,11.98427311,548.0808414,1.085714286,1.742857143,2.4,-1.3,522.123,6.724301321,12.15865169,-5.444269153,19,30.64376672,21.33513764,0.0,13.8474744,18.18111669,15.64539425,69.41002225,31.96194817,73.71582565,0,0,0,1,0,0,0,0
C03329,848.0751772,12.27951954,8.673965591,8.673965591,6.783429258,6.783429258,5.622440898,4.379010662,0.0,0.0,339.1470582,1.04,1.88,2.68,-2.4,318.223,2.18677686,5.656143963,0.325827865,5,0.0,0.0,6.066367069,47.73109893,24.69480513,0.0,25.42824048,19.38639965,50.16666667,0,0,1,0,0,0,0,0
C03373,488.4420408,8.793512317,5.283626723,6.813923466,4.058402049,5.29775484,3.199783101,1.79471137,38.96937942,5.817862778,295.0569364,1.473684211,2.157894737,2.684210526,-1.0,281.076,3.12244898,10.57779122,-4.670314757,11,24.12976194,7.822697123,0.0,0.0,0.0,13.6405599,24.53980033,13.8256584,44.18842784,0,0,0,1,0,0,0,0
C03394,195.5830568,5.365190624,2.882851123,4.413147866,1.928698767,3.168051559,1.385031483,0.345718341,32.92367239,0.0,200.0085893,1.5,2.0,2.333333333,-0.3,191.011,5.363379356,10.54240741,-4.683347033,8,12.71084835,7.822697123,0.0,0.0,0.0,13.60594207,6.103966388,13.88333263,34.52297194,0,0,1,0,0,0,0,0
C03401,73.33515885,3.180739213,1.866235992,1.866235992,1.180433001,1.180433001,0.571131301,0.10081715,12.01114612,6.544756406,104.0585775,1.857142857,2.285714286,2.285714286,-0.61,96.045,2.132115028,9.725324074,-1.053240741,4,6.041840829,5.969305288,0.0,0.0,6.544756406,5.969305288,6.041840829,4.794537184,25.5,1,1,0,0,0,1,1,0
C03428,1039.52903,17.94883195,13.94439369,16.97013555,11.80626594,14.63592754,9.565300066,4.931274012,15.64539425,23.85768453,586.3188273,0.743589744,1.205128205,1.692307692,-1.04,534.271,15.51425511,12.04990861,-5.145058914,9,0.0,15.64539425,65.16936038,117.0835359,0.0,15.64539425,106.7564706,17.9644751,60.2552803,0,0,0,1,0,0,0,0
C03451,525.4035009,11.53948902,7.161373385,8.146971945,5.021061636,6.045439031,3.924154186,1.431466795,53.60065142,18.59449685,379.1049356,1.16,1.76,2.24,-2.18,358.223,10.31986684,11.91681348,-1.292992463,12,24.73240445,11.93861058,11.76188495,13.34455882,12.17367523,40.63013191,37.95302849,23.97268592,83.57088774,2,2,1,0,0,0,0,0
C03470,1194.421667,18.37094236,12.72701866,12.72701866,9.877377498,9.877377498,7.767923313,5.743352717,61.40791835,6.041840829,530.2264307,1.184210526,1.973684211,2.710526316,-2.77,496.302,4.751885587,12.74939336,-1.597021549,11,24.41586555,5.969305288,24.27512131,31.01621821,34.47450585,16.87223022,55.87940308,30.16281062,95.0,0,0,0,0,1,0,0,0
C03479,1148.949793,16.1887796,10.15942826,10.15942826,7.450735267,7.450735267,5.122721166,3.393789233,41.90956048,35.98261785,473.1658961,1.264705882,1.970588235,2.588235294,-4.62,450.262,5.590553976,12.33183493,-1.328337764,14,6.041840829,11.93861058,0.0,30.6862899,30.7611722,47.39686022,24.9253249,14.38361155,99.66666667,2,2,1,0,0,0,0,0
C03514,1123.834708,16.0213116,12.2937737,12.2937737,12.18523872,12.18523872,10.74384334,9.339064322,45.62431109,42.7200323,470.1940679,0.970588235,1.764705882,2.5,-2.19,440.278,2.015072067,14.23108292,-0.976459396,8,24.09514411,11.93861058,6.9237372,45.59712796,28.7321601,17.72185552,82.89223608,33.33106337,74.26086552,0,0,0,1,0,0,0,0
C03541,1663.737405,23.62000905,15.16441064,15.16441064,11.14591174,11.14591174,7.338842317,4.696615371,103.8084795,23.24101788,703.2561676,0.8,1.32,1.84,-6.41,666.37,11.68107692,12.75986676,-1.582825117,21,23.81290876,23.87722115,0.0,43.52793314,43.60281545,64.73973495,62.69229305,28.7672231,151.5,4,4,0,0,0,1,0,0
C03557,86.93569697,3.060660172,1.807050242,3.604654146,1.176966125,2.953548106,1.261159613,0.168174682,7.595762327,12.70666643,125.0241797,1.571428571,2.0,2.0,0.11,117.0,6.11,9.845694444,-3.790702161,5,0.0,7.595762327,0.0,0.0,6.544756406,7.595762327,0.0,4.565048285,16.95986111,0,0,0,0,1,0,0,0
C03561,1779.053348,24.91094036,15.63787977,21.1446653,12.34293268,17.73098845,11.22351172,4.595177979,90.65893834,53.78102731,853.1519884,1.055555556,1.722222222,2.37037037,-2.48,811.295,13.91842833,12.6421127,-5.573146669,29,36.25988634,23.46809137,25.60935935,6.9237372,37.09900013,69.14135342,70.36058795,50.69749222,108.2331294,0,0,1,1,0,1,0,0
C03582,521.6438224,8.131030293,5.134922008,5.134922008,3.707609371,3.707609371,2.286187204,1.492145014,0.0,17.2485355,228.0786442,0.588235294,1.117647059,1.705882353,-2.42,216.151,3.014068593,9.30053414,0.023477891,3,17.2485355,0.0,24.28477435,35.39237126,6.066367069,12.15204021,0.0,0.0,44.33333333,0,0,1,0,0,0,0,0
C03590,312.3346747,5.609060905,3.176829091,3.176829091,2.181150734,2.181150734,1.323736358,0.736280136,11.75255023,11.31296333,166.0266087,1.083333333,1.583333333,2.0,-1.84,160.084,1.601892952,10.77457483,-1.4993613,4,5.749511833,5.969305288,0.0,24.26546827,5.563451492,11.75255023,0.0,4.794537184,40.66666667,1,1,1,0,0,0,0,0
C03595,2174.823843,32.55509832,22.55067884,28.05746438,16.62407587,22.01213164,14.3192582,6.542224564,84.55497195,41.60735208,1055.360525,0.884057971,1.52173913,2.188405797,-3.22,987.472,22.81794038,12.7455264,-5.578669511,28,36.25988634,23.46809137,94.67250368,44.94575136,37.09900013,69.14135342,134.8856594,50.69749222,128.7161137,0,0,1,0,0,0,0,0
C03598,1024.31013,15.68797827,9.766214838,12.75710507,7.588459551,10.5848973,7.596536283,3.226574214,77.08374584,12.2386844,533.0811757,1.147058824,1.823529412,2.470588235,-1.3,508.12,6.469082843,12.13390589,-5.349011294,19,30.23372833,21.33513764,0.0,12.99010427,12.61766519,21.46325702,62.48628505,31.96194817,69.74954364,0,0,1,0,1,0,0,0
C03618,137.7269405,4.464101615,2.676829091,2.676829091,1.990933894,1.990933894,1.213356653,0.36747082,23.89835745,0.0,147.0531578,1.3,1.7,1.8,-1.1,138.058,2.021622759,10.10185185,-1.321759259,5,6.041840829,11.93861058,0.0,6.9237372,0.0,11.93861058,12.96557803,9.589074368,38.0,2,2,0,0,1,0,0,0
C03620,31.01955001,1.732050808,0.49279928,0.49279928,0.11785113,0.11785113,0.0,0.0,0.0,6.410095306,44.01363868,2.666666667,2.666666667,2.666666667,-0.53,42.017,1.47,9.333333333,-0.166666667,3,0.0,16.93829997,0.0,0.0,0.0,6.410095306,0.0,0.0,13.83333333,0,0,0,0,0,1,1,0
C03680,211.8729353,5.198377303,3.241487861,3.241487861,2.24810276,2.24810276,1.412483899,0.826742734,12.01114612,12.32800135,156.0534921,1.818181818,2.545454546,3.0,-1.39,148.077,2.030905988,10.73346372,-0.896759259,5,6.041840829,5.969305288,0.0,6.420821623,6.420821623,18.21502038,18.88348408,9.589074368,35.16666667,1,1,0,0,1,0,0,0
C03692,406.2684453,10.75612661,5.985558532,5.985558532,4.248140504,4.248140504,2.837764085,1.718438895,43.41674063,26.15820566,308.0743467,1.142857143,1.857142857,2.428571429,-1.3,292.111,4.33127341,11.12942793,-1.554927432,12,0.0,118.5375821,0.0,0.0,0.0,12.94444173,36.80985867,18.94745182,71.12544434,0,0,0,0,1,0,0,0
C03742,273.1386867,5.236382105,3.10412996,3.10412996,2.123168125,2.123168125,1.331110749,0.731148786,6.103966388,5.749511833,149.0476785,1.272727273,1.818181818,2.272727273,-1.53,142.093,1.693381884,8.977407407,-1.101296296,3,5.749511833,0.0,12.13273414,17.69618563,0.0,0.0,6.103966388,0.0,33.16666667,0,0,0,0,0,1,0,0
C03752,174.5074118,5.91279002,3.548812137,3.548812137,2.595127895,2.595127895,1.58428628,0.69411277,36.92992724,0.0,195.0742871,1.230769231,1.692307692,2.0,-0.73,182.067,3.247122771,10.21587065,-1.819768519,7,24.35373999,5.969305288,0.0,0.0,0.0,5.969305288,24.35373999,4.794537184,49.5,1,1,1,0,0,0,0,0
C03758,247.8474159,5.236382105,3.447049148,3.447049148,2.361741814,2.361741814,1.472837833,0.891184759,0.0,11.49902367,153.0789786,1.181818182,1.909090909,2.454545455,-1.22,142.093,1.847587586,9.035908919,-0.091878307,3,0.0,0.0,6.066367069,30.66176366,0.0,0.0,6.420821623,6.420821623,30.0,0,0,0,1,0,1,0,0
C03765,213.2041299,4.825698503,3.042477944,3.042477944,2.037237992,2.037237992,1.255375899,0.728255739,0.0,5.749511833,136.0524295,1.3,1.9,2.4,-1.31,128.086,1.584972124,9.99669076,0.231156463,2,12.03567236,0.0,12.13273414,17.69618563,6.420821623,6.286160523,6.420821623,11.21535881,27.83333333,0,0,1,0,0,0,0,0
C03771,202.2149912,5.53658126,3.377637004,3.377637004,2.17233412,2.17233412,1.134601822,0.578935346,11.75255023,12.38037619,173.0800412,1.5,2.083333333,2.5,-1.59,162.084,5.214986217,10.47525557,-1.418680556,6,0.0,5.969305288,0.0,6.420821623,12.96557803,17.7121048,12.84164325,9.589074368,41.0,1,1,1,0,0,0,0,0
C03793,163.4878618,5.827185822,4.596373601,4.596373601,4.435241464,4.435241464,1.896812086,1.068246948,12.01114612,0.0,188.1524779,1.384615385,1.923076923,2.307692308,-0.61,168.111,7.74118525,10.25035832,-1.147918084,4,0.0,0.0,0.0,19.26246487,6.041840829,5.969305288,25.3043057,4.794537184,33.59666714,1,1,1,0,0,0,0,0
C03820,105.8210731,4.701907263,2.565350032,2.565350032,1.580682074,1.580682074,0.722157875,0.358701167,6.103966388,12.57618725,133.0500838,2.0,2.666666667,3.0,-0.61,124.051,3.049987413,10.31939342,-0.462962963,5,0.0,51.95522773,0.0,0.0,0.0,5.969305288,13.02770359,14.63792753,29.12165344,0,0,0,1,0,0,0,0
C03826,140.9737366,4.574586063,2.626331716,2.626331716,1.768850737,1.768850737,0.870305107,0.36586563,30.88422021,0.0,148.0371734,1.4,1.9,2.2,-0.94,140.05,3.158592167,10.24148148,-1.590277778,5,0.0,5.969305288,0.0,0.0,6.420821623,11.75255023,12.52478801,9.589074368,39.66666667,1,1,1,0,0,0,0,0
C03862,920.5493197,19.25092709,14.81811125,16.31355637,11.62459267,13.03072162,8.240162962,4.431173015,45.13547137,12.52478801,602.35837,0.804878049,1.317073171,1.829268293,-1.13,547.306,16.33782949,12.28469518,-4.602803936,10,24.41586555,7.822697123,53.52023575,98.32398665,0.0,7.822697123,130.0357101,18.34940556,77.31308217,0,0,0,0,1,0,0,0
C03912,130.3903595,3.804530453,2.549300438,2.549300438,1.763031098,1.763031098,1.139617315,0.695953609,12.01114612,0.0,113.0476785,1.875,2.625,2.875,-0.86,106.06,0.856816638,10.08782407,-0.806712963,3,6.041840829,5.969305288,0.0,19.05624383,0.0,12.18390587,18.88348408,4.794537184,24.0,1,1,0,0,0,1,0,0
C03964,290.9879408,6.092224153,3.781380651,3.781380651,2.724606769,2.724606769,1.650451812,0.942601292,12.07327168,12.17033346,182.0579088,1.307692308,1.846153846,2.307692308,-1.55,172.095,2.757388143,10.27119583,-1.38468254,4,5.749511833,5.969305288,12.13273414,17.69618563,6.420821623,5.969305288,12.52478801,11.21535881,40.83333333,1,1,0,1,0,0,0,0
C03968,144.7628219,4.954507022,2.417194112,3.947490855,1.606833235,2.846186026,1.112904301,0.231246181,20.53354548,6.606881965,171.0058496,1.6,2.2,2.6,0.03,163.001,4.866880633,10.07587302,-4.438404982,8,0.0,56.22910088,0.0,0.0,0.0,7.822697123,6.103966388,14.19532284,24.2917791,0,0,1,1,0,1,0,0
C03972,245.7909309,5.609060905,3.637744389,3.637744389,2.627209956,2.627209956,1.734744235,1.120915327,17.98045141,5.711685003,171.0531578,1.416666667,2.083333333,2.583333333,-1.39,162.08,1.807312283,10.4224915,-1.110231482,5,11.75352583,11.93861058,0.0,19.26246487,0.0,17.65029558,25.3043057,9.589074368,39.83333333,2,2,1,1,0,0,0,0
C03979,162.3555778,4.947264863,3.070738151,3.070738151,2.240404111,2.240404111,1.189918948,0.447815405,30.38130463,0.0,162.0528234,1.363636364,1.818181818,2.090909091,-0.94,152.061,3.691708027,10.38703704,-1.59287037,5,0.0,5.969305288,0.0,6.9237372,6.420821623,11.75255023,25.5524916,9.589074368,41.5,1,1,0,1,0,0,0,0
C03985,150.2557124,4.977162391,3.971007039,3.971007039,3.38144649,3.38144649,1.642813197,0.755126614,5.601050811,0.0,154.1357652,1.545454546,2.090909091,2.454545455,-0.56,136.109,5.863728814,9.488774565,-0.702430556,1,0.0,0.0,17.72514474,33.61285484,0.0,0.0,39.21390566,0.0,24.91666667,0,0,0,0,0,1,0,0
C04006,273.7237977,7.148553027,4.291845081,5.822141824,3.513564256,4.705536669,2.849937792,1.480021478,44.44649545,0.0,260.0297186,0.75,1.0625,1.375,-0.09,247.031,2.773852931,10.50968018,-5.005530675,10,36.62379833,7.822697123,0.0,0.0,0.0,7.822697123,36.62379833,9.088795447,46.76800501,0,0,0,0,0,0,0,1
C04022,80.49785514,3.625897658,2.366973397,4.577316828,1.811731173,4.191176583,1.735055235,0.287457479,5.969305288,17.31580237,134.0401506,1.625,2.125,2.25,-0.18,124.12,5.82,9.797083333,-0.938703704,3,5.752853607,0.0,0.0,10.89498075,12.39012691,16.86428604,6.420821623,15.68951793,23.6458642,1,1,1,0,0,0,0,0
C04043,268.0397226,5.236382105,3.182751409,3.182751409,2.193857492,2.193857492,1.358860725,0.792207967,0.0,17.91984529,152.0473441,1.272727273,2.0,2.545454546,-1.51,144.085,1.703179076,10.02635818,-0.190416667,3,6.286160523,0.0,6.066367069,17.69618563,6.420821623,6.286160523,6.420821623,11.21535881,33.5,0,0,1,0,0,0,0,0
C04046,406.2684453,10.75612661,5.985558532,5.985558532,4.248140504,4.248140504,2.837764085,1.718438895,43.41674063,26.15820566,308.0743467,1.142857143,1.857142857,2.428571429,-1.3,292.111,4.33127341,11.12942793,-1.554927432,12,0.0,118.5375821,0.0,0.0,0.0,12.94444173,36.80985867,18.94745182,71.12544434,0,0,1,0,0,0,0,0
C04079,387.943941,9.651101553,6.350242656,6.982698188,5.231170615,5.596318987,3.228416442,1.289232087,35.34446243,25.3253136,322.1198574,1.285714286,1.857142857,2.285714286,-1.32,300.207,6.783233904,11.60641492,-1.407619363,9,12.14580722,5.969305288,13.8474744,0.0,24.13342211,30.41245389,32.41410324,14.38361155,62.33838346,1,1,1,0,0,0,0,0
C04083,481.2733343,7.270856948,4.784569013,4.784569013,3.484401049,3.484401049,1.997010862,1.245848732,0.0,0.0,203.1170954,1.4,2.266666667,3.066666667,-1.91,190.145,2.120972479,4.152673847,0.751296296,5,11.84402079,0.0,11.64912464,13.8474744,6.544756406,16.98174072,13.8474744,0.0,32.16666667,0,0,0,1,0,0,0,0
C04088,221.2638658,10.30806041,8.968908462,9.377156753,6.071755936,6.527097738,4.188578376,2.640657911,0.0,0.0,299.2408617,0.7,1.05,1.4,0.02,264.264,14.42955284,11.17117021,0.223816526,3,0.0,86.74681949,45.44866694,0.0,0.0,17.74406608,109.6568832,4.794537184,35.65375484,0,0,1,0,0,0,0,0
C04089,1152.259307,16.11549862,9.699428087,12.69031832,7.468131086,10.46456884,7.54115938,3.190067603,88.42625768,0.0,548.0444559,1.028571429,1.685714286,2.314285714,-1.63,526.111,6.387061875,12.11890717,-5.529921421,20,36.62379833,21.33513764,0.0,6.9237372,12.26321064,21.42863919,56.06546343,36.75648535,79.82218732,0,0,1,1,1,0,0,0
C04118,817.8288319,12.1557283,8.524346264,8.524346264,6.602016779,6.602016779,5.428723931,4.169354643,0.0,11.79135266,341.1627082,1.0,1.8,2.52,-2.4,318.223,2.501041667,10.22248166,0.209452232,5,0.0,0.0,6.066367069,47.73109893,24.69480513,0.0,25.42824048,19.38639965,53.16666667,0,0,0,0,0,1,0,0
C04178,306.697838,5.147065708,2.729878607,4.315875146,1.900302394,3.608976192,2.354970254,0.630063846,0.0,5.749511833,274.8581379,1.272727273,1.727272727,2.090909091,-0.53,273.891,1.731431732,9.223101852,0.114814815,4,5.749511833,0.0,0.0,43.99262193,0.0,31.8598878,0.0,0.0,23.41944444,0,0,1,0,0,0,0,0
C04213,1659.725894,29.52011448,21.02955417,24.0204444,16.42763324,19.424071,12.98619719,6.858997946,101.9610511,12.52478801,925.4227971,0.709677419,1.177419355,1.677419355,-2.16,854.396,19.52106622,13.07188957,-5.568528353,22,0.0,180.2981501,53.52023575,98.32398665,0.0,27.45975371,174.4648256,51.39441289,123.1725963,0,0,0,0,1,0,0,0
C04217,856.4899384,15.6989964,11.70037675,14.72611861,8.974630708,11.80429231,7.21641953,3.067181417,15.64539425,6.606881965,518.256227,0.617647059,0.970588235,1.323529412,-1.04,474.216,21.49043488,11.37961346,-5.087317011,9,0.0,15.64539425,58.24562318,92.90899618,0.0,15.64539425,92.90899618,17.9644751,54.18049289,0,0,0,0,0,1,0,0
C04230,333.0200383,8.517455851,5.254560275,6.75000539,4.65963743,6.113146753,2.765473614,0.82587027,20.53354548,19.68598479,285.09719,1.388888889,2.0,2.5,-0.5,265.073,9.521913806,11.43995843,-4.1747149,10,0.0,105.5342152,0.0,0.0,0.0,14.29491799,6.103966388,18.34940556,33.9860909,0,0,0,0,0,1,0,0
C04233,333.0200383,8.555460653,5.259616277,6.755061392,4.617243473,6.070752797,2.842748001,0.83667389,20.53354548,19.68598479,285.09719,1.444444444,2.055555556,2.5,-0.5,265.073,8.570348455,11.50356859,-4.1810645,10,0.0,105.5342152,0.0,0.0,0.0,14.29491799,6.103966388,18.34940556,33.89821264,0,0,1,0,0,0,0,0
C04248,855.3034604,17.58913105,10.31261561,11.80806073,7.898980036,9.30510898,6.472940252,3.515183992,113.9593162,0.0,549.1094851,0.944444444,1.555555556,2.111111111,-1.35,521.151,6.939841173,12.68277433,-5.202717217,21,18.31189916,156.509125,0.0,0.0,0.0,20.76713885,73.37153144,32.55999442,99.89812686,0,0,0,1,0,0,0,0
C04261,529.3124141,8.752237423,4.316853028,5.8820014,3.110185214,4.567679585,2.859009767,1.186200866,13.78832926,24.43202465,260.031056,1.705882353,2.411764706,2.941176471,-1.7,251.074,2.70130355,11.67541478,-4.496027061,12,0.0,95.05750413,0.0,0.0,0.0,20.06376347,12.46266245,15.78040709,46.65769684,0,0,0,1,0,0,0,0
C04268,1125.457957,16.09866187,10.22625136,13.21714159,8.098956916,11.09539467,8.020074687,3.444395301,82.58088717,11.98427311,547.0968258,1.171428571,1.828571429,2.485714286,-1.3,520.131,6.724301321,12.17973838,-5.403452827,19,24.53980033,21.33513764,0.0,13.8474744,18.18111669,15.64539425,69.34789669,31.96194817,71.5488812,0,0,0,0,1,0,0,0
C04272,112.6166274,3.854059276,2.4868869,2.4868869,2.394437435,2.394437435,0.903073716,0.302170402,17.67432249,0.0,134.0579088,1.555555556,1.888888889,1.888888889,-0.61,124.051,2.43495413,9.935949074,-1.710648148,4,0.0,5.969305288,0.0,13.8474744,0.0,5.969305288,25.5524916,4.794537184,33.25,1,1,1,0,0,0,0,0
C04297,1067.031584,15.68797827,9.612786995,12.60367723,7.392956802,10.38939455,7.424913459,3.119539694,83.18384602,5.817862778,531.0655257,1.176470588,1.852941177,2.5,-1.59,508.12,6.340154934,12.11979066,-5.378678716,19,36.33769472,21.33513764,0.0,12.99010427,12.61766519,27.24650197,56.38231866,36.75648535,71.2032191,0,0,1,0,0,0,0,0
C04298,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97989603,3.0,3.0,3.0,0.35,32.067,7.778571429,3.777777778,0.444444444,2,0.0,13.49569335,0.0,0.0,0.0,13.49569335,0.0,0.0,0.0,0,0,1,0,0,1,1,0
C04302,618.3038531,10.68735917,6.493630444,8.023927187,4.857736964,6.097089755,3.710047007,2.124885882,44.93868471,11.25083777,349.0562677,1.260869565,1.913043478,2.52173913,-1.52,333.104,4.487243096,11.11927939,-4.742451644,11,18.31189916,13.79200241,12.13273414,12.13273414,0.0,19.47938869,24.53980033,13.8256584,59.23775698,1,1,0,1,0,0,0,0
C04330,1814.272892,25.36078934,16.81121152,18.30665664,13.22492725,14.6310562,10.32323607,6.545534404,94.83450632,36.05395029,787.2545924,1.111111111,1.796296296,2.444444444,-4.06,743.341,9.236423566,12.76519085,-5.111579445,23,42.24905904,25.32057459,12.13273414,37.96448165,12.84164325,49.24081767,100.2532532,39.09616451,132.8476021,2,2,0,1,0,0,0,0
C04348,1881.566894,25.82162397,15.77693558,21.28372111,12.34794676,17.73600253,11.40650973,4.599154859,108.1643422,42.24492876,883.1261676,1.035714286,1.696428571,2.339285714,-3.01,843.293,14.12197733,12.64493467,-5.598138481,31,36.25988634,29.43739666,25.60935935,0.0,30.67817851,75.11065871,63.43685075,55.4920294,121.2010215,1,1,0,1,0,0,0,0
C04373,458.4827066,9.949160848,9.163413311,9.163413311,9.003127505,9.003127505,8.347077651,7.006477037,0.0,11.51895686,290.2245802,1.0,1.80952381,2.619047619,-0.37,260.207,1.837078375,12.37728145,-0.054129884,2,5.783244946,0.0,13.8474744,80.45318764,11.83581209,5.783244946,77.73883539,4.794537184,41.33333333,0,0,1,0,0,0,0,0
C04390,279.0729101,7.341111713,4.825441349,4.825441349,3.466981711,3.466981711,2.000714769,1.168105786,29.92947196,12.84164325,232.1059216,1.1875,1.75,2.125,-1.63,216.108,5.967511577,10.68227434,-1.139725529,7,12.08368166,11.93861058,0.0,19.26246487,6.9237372,17.84579031,38.26988373,14.38361155,53.66666667,2,2,0,1,0,0,0,0
